Postcode,Market Name,Market,PMA,SMA,Si / Do,Gu / Gun,Dong,"Province
Si / Do English","District
Gu / Gun English","Neighbourhood
Dong English","Market size Lv.1
KRW, IMM24","PPI_Household 
 IMM24","Households
CY25 Jun","Population
CY25 Jun"
47353,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 563,859,535 ", 67.4 ,901,1358
47354,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 174,589,535 ", 90.0 ,209,450
47355,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 517,302,325 ", 89.7 ,621,1361
47356,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 172,003,023 ", 74.3 ,249,387
47357,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 240,545,581 ", 66.1 ,392,541
47358,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 336,246,511 ", 57.9 ,625,802
47359,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 499,196,744 ", 70.6 ,761,1265
47360,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 325,900,465 ", 72.2 ,486,809
47361,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 346,592,558 ", 95.4 ,391,887
47362,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 574,205,581 ", 93.7 ,659,1449
47363,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 58,196,512 ", 71.8 ,87,157
47364,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 62,076,279 ", 73.4 ,91,157
47365,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 135,791,860 ", 73.3 ,199,342
47366,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 137,085,116 ", 78.2 ,189,355
47367,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 77,595,349 ", 82.2 ,102,208
47368,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 681,545,814 ", 89.5 ,819,1820
47369,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 402,202,558 ", 85.9 ,504,1098
47370,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 1,024,258,604 ", 99.4 ,1109,2631
47371,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 73,715,581 ", 108.9 ,73,197
47372,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 250,891,628 ", 88.3 ,306,665
47373,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 252,184,884 ", 76.1 ,356,682
47374,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 72,422,326 ", 66.7 ,117,199
47375,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 62,076,279 ", 66.4 ,101,172
47376,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 223,733,256 ", 78.5 ,307,622
47377,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Beomcheon-dong," 87,941,395 ", 76.0 ,125,238
47378,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaegeum-dong," 473,331,628 ", 74.5 ,684,1221
47379,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaegeum-dong," 250,891,628 ", 83.4 ,324,640
47380,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaya-dong," 221,146,744 ", 78.1 ,305,567
47381,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaya-dong," 375,044,186 ", 84.6 ,477,994
47382,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaya-dong," 324,607,209 ", 77.1 ,453,865
47383,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaya-dong," 1,180,742,557 ", 109.0 ,1166,3091
47384,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaya-dong," 293,569,070 ", 70.8 ,447,771
47385,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaya-dong," 442,293,488 ", 87.5 ,544,1143
47386,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaegeum-dong," 125,445,814 ", 72.6 ,186,339
47387,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaegeum-dong," 1,522,162,092 ", 107.5 ,1525,4025
47388,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaegeum-dong," 306,501,628 ", 75.5 ,437,806
47389,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaya-dong," 333,660,000 ", 94.6 ,379,887
47390,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaya-dong," 186,228,837 ", 80.8 ,248,511
47391,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaya-dong," 1,784,693,022 ", 105.6 ,1820,4897
47392,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaegeum-dong," 68,542,558 ", 63.6 ,116,182
47393,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaegeum-dong," 483,677,674 ", 73.1 ,712,1266
47394,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaegeum-dong," 384,096,977 ", 79.6 ,519,1027
47395,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaegeum-dong," 447,466,511 ", 79.7 ,605,1191
47396,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaegeum-dong," 172,003,023 ", 78.5 ,236,455
47397,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaegeum-dong," 355,645,349 ", 96.5 ,397,932
47398,IKEA Busan - Dongbusan,STO602,STO602,,?????,????,???,Busan,Busanjin-gu,Gaya-dong," 208,214,186 ", 77.4 ,289,554
47500,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 111,220,000 ", 148.7 ,80,234
47501,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 1,414,821,860 ", 173.7 ,872,2405
47502,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 932,437,441 ", 161.9 ,617,1639
47503,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 300,035,349 ", 370.3 ,87,553
47504,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 703,531,162 ", 134.4 ,561,1202
47505,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 354,352,093 ", 110.6 ,343,583
47506,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 94,407,674 ", 173.8 ,58,149
47507,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 1,535,094,650 ", 162.7 ,1010,2666
47508,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 3,604,303,951 ", 169.1 ,2282,6310
47509,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 1,054,003,488 ", 170.6 ,662,1805
47510,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 228,906,279 ", 108.0 ,227,394
47511,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 93,114,419 ", 100.6 ,99,147
47512,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 139,671,628 ", 180.3 ,83,240
47513,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 897,519,534 ", 142.0 ,677,1451
47514,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 1,251,871,627 ", 162.4 ,826,2017
47515,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 2,313,634,650 ", 172.6 ,1436,3944
47516,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 2,865,854,882 ", 160.8 ,1909,4960
47517,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 680,252,558 ", 130.6 ,558,1195
47518,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,158,757,209 ", 140.7 ,882,1971
47519,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,280,323,255 ", 127.4 ,1076,2255
47520,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,632,088,836 ", 108.2 ,1615,2531
47521,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 504,369,767 ", 140.2 ,385,863
47522,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 165,536,744 ", 133.8 ,132,284
47523,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 181,055,814 ", 118.9 ,163,310
47524,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 125,445,814 ", 121.5 ,111,213
47525,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 1,081,161,860 ", 134.2 ,863,2034
47526,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 1,654,074,185 ", 165.9 ,1068,2873
47527,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 1,028,138,372 ", 143.5 ,767,2030
47528,IKEA Busan - Dongbusan,STO602,STO602,,No longer exists,No longer exists,No longer exists,No longer exists,No longer exists,Geoje-dong," 37,504,419 ", 156.0 ,26,79
47529,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 54,316,744 ", 152.5 ,38,109
47530,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 235,372,558 ", 112.5 ,224,441
47531,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 609,123,488 ", 137.7 ,474,1107
47532,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 301,328,604 ", 164.3 ,196,622
47533,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 1,206,607,674 ", 148.0 ,873,2083
47534,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 1,302,308,604 ", 137.2 ,1016,2235
47535,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 426,774,418 ", 129.9 ,352,735
47536,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 2,045,930,697 ", 164.7 ,1330,3625
47537,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 1,381,197,209 ", 139.9 ,1057,2444
47538,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 275,463,488 ", 106.0 ,278,494
47539,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 769,487,209 ", 109.7 ,751,1306
47540,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,194,968,371 ", 102.5 ,1249,1968
47541,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 2,583,925,115 ", 112.7 ,2455,4214
47542,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 2,461,065,813 ", 119.2 ,2212,3923
47543,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 949,249,767 ", 129.1 ,787,1661
47544,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 450,053,023 ", 123.3 ,391,767
47545,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 191,401,860 ", 109.1 ,188,307
47546,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 1,229,886,278 ", 146.7 ,898,2098
47547,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 521,182,093 ", 127.5 ,438,877
47548,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Geoje-dong," 479,797,907 ", 110.7 ,464,813
47549,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 525,061,860 ", 105.5 ,533,919
47550,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 349,179,070 ", 100.3 ,373,572
47551,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 495,316,976 ", 117.6 ,451,826
47552,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,301,015,348 ", 138.7 ,1005,2201
47553,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 2,655,054,185 ", 177.1 ,1605,4545
47554,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 720,343,488 ", 124.3 ,621,1213
47555,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 969,941,860 ", 120.0 ,866,1662
47556,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 660,853,721 ", 114.6 ,618,1125
47557,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 512,129,302 ", 122.4 ,448,844
47558,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,575,185,581 ", 144.3 ,1169,2674
47559,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 435,827,209 ", 119.1 ,392,734
47560,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 709,997,441 ", 147.4 ,516,1211
47561,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 866,481,395 ", 138.1 ,672,1502
47562,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 786,299,534 ", 133.6 ,630,1339
47563,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 2,997,766,975 ", 175.6 ,1828,5292
47564,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 565,152,790 ", 119.1 ,508,966
47565,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 547,047,209 ", 138.1 ,424,960
47566,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,829,956,976 ", 138.3 ,1417,3100
47567,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 247,011,860 ", 150.8 ,175,423
47568,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 416,428,372 ", 131.0 ,340,728
47569,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,205,314,418 ", 138.4 ,932,2028
47570,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,329,466,976 ", 156.9 ,908,2330
47571,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 2,833,523,487 ", 163.8 ,1852,4825
47572,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 420,308,139 ", 122.0 ,369,731
47573,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 2,903,359,301 ", 148.8 ,2090,4914
47574,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 187,522,093 ", 145.3 ,138,304
47575,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 840,616,279 ", 156.8 ,574,1507
47576,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 115,099,767 ", 117.5 ,105,207
47577,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 739,742,325 ", 129.6 ,611,1292
47578,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,086,334,883 ", 113.8 ,1022,1828
47579,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 816,044,418 ", 130.8 ,668,1397
47580,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 840,616,279 ", 121.2 ,743,1388
47581,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 756,554,651 ", 125.0 ,648,1276
47582,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 2,045,930,697 ", 151.9 ,1442,3542
47583,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,470,431,860 ", 147.7 ,1066,2450
47584,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 813,457,907 ", 177.1 ,492,1292
47585,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 3,613,356,742 ", 168.2 ,2300,6063
47586,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 175,882,791 ", 156.8 ,120,296
47587,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 468,158,604 ", 124.9 ,401,844
47588,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 856,135,348 ", 151.9 ,603,1427
47589,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 642,748,139 ", 133.0 ,518,1092
47590,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,139,358,371 ", 119.8 ,1018,1967
47591,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 615,589,767 ", 123.0 ,536,1059
47592,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 944,076,744 ", 122.6 ,825,1644
47593,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 720,343,488 ", 130.9 ,589,1241
47594,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,291,962,557 ", 120.9 ,1144,2192
47595,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 672,493,023 ", 131.6 ,547,1171
47596,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,170,396,511 ", 114.7 ,1092,1961
47597,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 373,750,930 ", 99.2 ,403,587
47598,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,236,352,557 ", 104.4 ,1268,2004
47599,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 950,543,023 ", 126.1 ,807,1611
47600,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,404,475,813 ", 131.2 ,1146,2457
47601,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 592,311,162 ", 121.2 ,523,1047
47602,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,898,499,534 ", 154.5 ,1316,3369
47603,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 531,528,139 ", 118.2 ,481,932
47604,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 566,446,046 ", 117.0 ,519,975
47605,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,381,197,209 ", 155.1 ,953,2283
47606,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 856,135,348 ", 136.8 ,670,1380
47607,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,275,150,232 ", 154.5 ,884,2191
47608,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 2,158,443,952 ", 158.4 ,1459,3737
47609,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 285,809,535 ", 112.3 ,273,499
47610,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 2,536,074,650 ", 142.6 ,1905,4343
47611,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 169,416,512 ", 139.9 ,130,293
47612,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 247,011,860 ", 127.3 ,208,424
47613,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,143,238,139 ", 140.7 ,870,1968
47614,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 910,452,093 ", 117.1 ,832,1534
47615,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 316,847,674 ", 116.3 ,292,544
47616,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Yeonje-gu,Yeonsan-dong," 1,204,021,162 ", 111.1 ,1160,2043
47700,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Dongnae-gu,Oncheon-dong," 130,618,837 ", 90.0 ,154,327
47701,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Dongnae-gu,Oncheon-dong," 162,950,232 ", 69.9 ,248,438
47702,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Dongnae-gu,Oncheon-dong," 93,114,419 ", 83.7 ,118,246
47703,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Dongnae-gu,Oncheon-dong," 73,715,581 ", 69.0 ,114,209
47704,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Dongnae-gu,Oncheon-dong," 166,830,000 ", 132.0 ,135,474
47705,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Dongnae-gu,Oncheon-dong," 186,228,837 ", 90.2 ,220,463
47706,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Dongnae-gu,Oncheon-dong," 416,428,372 ", 83.4 ,532,1057
47707,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Dongnae-gu,Oncheon-dong," 419,014,883 ", 85.4 ,522,1084
47708,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Dongnae-gu,Oncheon-dong," 178,469,302 ", 67.7 ,280,457
47709,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Dongnae-gu,Oncheon-dong," 607,830,232 ", 75.2 ,860,1661
47710,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Dongnae-gu,Oncheon-dong," 1,709,684,185 ", 95.4 ,1907,3859
47711,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Dongnae-gu,Oncheon-dong," 1,601,050,697 ", 98.1 ,1737,3545
47712,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Dongnae-gu,Oncheon-dong," 999,686,744 ", 80.3 ,1325,2350
47713,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Dongnae-gu,Oncheon-dong," 708,704,186 ", 68.2 ,1106,1681
47714,IKEA Busan - Dongbusan,STO602,STO602,,?????,???,???,Busan,Dongnae-gu,Oncheon-dong," 435,827,209 ", 106.7 ,435,998
